Attempt ID,Started,Ended,Time
839,10 Aug 20 20:05:10,10 Aug 20 20:07:32,
840,10 Aug 20 20:09:15,10 Aug 20 20:52:45,
841,12 Aug 20 16:16:30,12 Aug 20 16:16:32,
842,12 Aug 20 16:17:29,12 Aug 20 16:19:57,
843,12 Aug 20 16:21:24,12 Aug 20 16:23:45,
844,12 Aug 20 16:25:17,12 Aug 20 16:51:02,
845,12 Aug 20 16:52:34,12 Aug 20 16:53:38,
846,12 Aug 20 16:55:21,12 Aug 20 16:57:49,
847,12 Aug 20 16:59:04,12 Aug 20 17:07:59,
848,12 Aug 20 17:09:20,12 Aug 20 17:16:52,
849,12 Aug 20 17:18:14,12 Aug 20 17:20:40,
850,12 Aug 20 17:22:07,12 Aug 20 17:23:02,
851,12 Aug 20 17:26:18,12 Aug 20 17:28:42,
852,12 Aug 20 17:30:06,12 Aug 20 17:41:26,
853,12 Aug 20 17:43:02,12 Aug 20 17:43:13,
854,12 Aug 20 17:43:18,12 Aug 20 17:43:20,
855,12 Aug 20 17:43:42,12 Aug 20 17:44:43,
856,12 Aug 20 17:45:57,12 Aug 20 17:47:06,
857,12 Aug 20 17:48:22,12 Aug 20 17:50:42,
858,12 Aug 20 17:52:08,12 Aug 20 18:00:03,
859,12 Aug 20 18:02:47,12 Aug 20 18:14:15,
860,12 Aug 20 18:18:00,12 Aug 20 21:27:56,
861,14 Aug 20 04:31:40,14 Aug 20 04:43:54,
862,14 Aug 20 04:45:19,14 Aug 20 04:47:40,
863,14 Aug 20 04:49:02,14 Aug 20 04:51:29,
864,14 Aug 20 04:52:51,14 Aug 20 04:59:35,
865,14 Aug 20 05:03:37,14 Aug 20 05:23:49,
866,14 Aug 20 06:38:38,14 Aug 20 06:38:43,
867,15 Aug 20 00:46:10,15 Aug 20 00:50:14,
868,15 Aug 20 00:51:28,15 Aug 20 00:57:48,
869,15 Aug 20 01:00:15,15 Aug 20 01:07:42,
870,15 Aug 20 01:09:02,15 Aug 20 01:15:37,
871,15 Aug 20 01:17:32,15 Aug 20 01:20:19,
872,15 Aug 20 01:21:38,15 Aug 20 01:34:19,
873,15 Aug 20 01:35:48,15 Aug 20 01:38:11,
874,15 Aug 20 01:39:33,15 Aug 20 01:41:57,
875,15 Aug 20 01:43:19,15 Aug 20 01:44:17,
876,15 Aug 20 01:45:30,15 Aug 20 01:46:33,
877,15 Aug 20 01:47:46,15 Aug 20 01:56:21,
878,15 Aug 20 01:57:47,15 Aug 20 02:00:06,
879,15 Aug 20 02:01:29,15 Aug 20 02:04:10,
880,15 Aug 20 02:07:36,15 Aug 20 02:13:46,
881,15 Aug 20 02:15:09,15 Aug 20 02:33:59,
882,15 Aug 20 02:35:08,15 Aug 20 02:37:30,
883,15 Aug 20 02:38:53,15 Aug 20 02:39:48,
884,15 Aug 20 02:42:00,15 Aug 20 03:04:27,
885,15 Aug 20 17:17:11,15 Aug 20 17:25:40,
886,15 Aug 20 17:27:17,15 Aug 20 17:30:03,
887,15 Aug 20 17:31:24,15 Aug 20 17:35:34,
888,15 Aug 20 17:36:47,15 Aug 20 17:39:08,
889,15 Aug 20 17:40:33,15 Aug 20 18:06:03,
890,15 Aug 20 18:08:44,15 Aug 20 18:11:09,
891,15 Aug 20 18:12:33,15 Aug 20 18:26:22,
892,15 Aug 20 18:31:27,15 Aug 20 18:39:54,
893,15 Aug 20 18:41:09,15 Aug 20 18:43:30,
894,15 Aug 20 18:45:34,15 Aug 20 18:48:15,
895,15 Aug 20 18:49:36,15 Aug 20 19:10:22,
896,17 Aug 20 16:36:32,17 Aug 20 16:37:56,
897,17 Aug 20 16:39:22,17 Aug 20 16:46:59,
898,17 Aug 20 16:48:13,17 Aug 20 16:49:12,
899,17 Aug 20 16:50:30,17 Aug 20 16:53:00,
900,17 Aug 20 16:54:23,17 Aug 20 17:01:09,
901,17 Aug 20 17:02:24,17 Aug 20 17:04:43,
902,17 Aug 20 17:06:05,17 Aug 20 17:22:14,
903,17 Aug 20 17:23:30,17 Aug 20 17:24:31,
904,17 Aug 20 17:26:11,17 Aug 20 17:41:49,
905,17 Aug 20 17:44:41,17 Aug 20 17:47:06,
906,17 Aug 20 17:48:35,17 Aug 20 18:10:10,
907,17 Aug 20 18:27:51,17 Aug 20 18:32:13,
908,17 Aug 20 18:32:55,17 Aug 20 18:35:21,
909,17 Aug 20 18:36:44,17 Aug 20 18:37:43,
910,17 Aug 20 18:39:23,17 Aug 20 18:54:45,
911,17 Aug 20 18:56:07,17 Aug 20 19:05:21,
912,17 Aug 20 19:08:32,17 Aug 20 19:09:33,
913,17 Aug 20 19:10:47,17 Aug 20 19:11:49,
914,17 Aug 20 19:13:02,17 Aug 20 19:16:16,
915,17 Aug 20 19:19:39,17 Aug 20 19:34:06,
916,20 Aug 20 17:44:53,20 Aug 20 17:46:17,
917,20 Aug 20 17:47:36,20 Aug 20 18:03:30,
918,20 Aug 20 18:04:55,20 Aug 20 18:07:14,
919,20 Aug 20 18:08:43,20 Aug 20 18:09:55,
920,20 Aug 20 18:11:08,20 Aug 20 18:17:22,
921,20 Aug 20 18:18:41,20 Aug 20 18:27:25,
922,20 Aug 20 18:28:46,20 Aug 20 18:29:45,
923,20 Aug 20 18:30:59,20 Aug 20 18:33:34,
924,20 Aug 20 18:34:48,20 Aug 20 18:41:40,
925,20 Aug 20 18:42:53,20 Aug 20 18:51:58,
926,20 Aug 20 18:53:12,20 Aug 20 18:57:13,
927,20 Aug 20 18:58:02,20 Aug 20 19:00:43,
928,20 Aug 20 19:02:10,20 Aug 20 19:08:20,
929,20 Aug 20 19:09:42,20 Aug 20 19:28:06,
930,20 Aug 20 19:29:25,20 Aug 20 19:38:07,
931,26 Aug 20 22:06:01,26 Aug 20 22:16:26,
932,26 Aug 20 22:17:33,26 Aug 20 22:39:43,
933,26 Aug 20 22:43:37,26 Aug 20 22:47:39,
934,26 Aug 20 22:48:39,26 Aug 20 22:55:09,
935,26 Aug 20 22:57:10,26 Aug 20 22:59:34,
936,26 Aug 20 23:01:00,26 Aug 20 23:07:45,
937,26 Aug 20 23:09:53,26 Aug 20 23:25:09,
938,26 Aug 20 23:26:33,26 Aug 20 23:26:39,
939,26 Aug 20 23:27:53,26 Aug 20 23:38:25,
940,26 Aug 20 23:39:57,26 Aug 20 23:41:04,
941,26 Aug 20 23:42:33,26 Aug 20 23:43:39,
942,26 Aug 20 23:44:52,26 Aug 20 23:52:36,
943,26 Aug 20 23:53:57,26 Aug 20 23:55:26,
944,26 Aug 20 23:56:38,26 Aug 20 23:57:55,
945,26 Aug 20 23:58:57,27 Aug 20 00:19:14,
946,28 Aug 20 18:17:06,28 Aug 20 18:48:30,00:31:22.69
947,28 Aug 20 18:50:41,28 Aug 20 19:22:04,00:31:21.63
948,28 Aug 20 19:24:02,28 Aug 20 19:53:38,00:29:34.01
949,28 Aug 20 19:55:38,28 Aug 20 20:28:07,00:32:28.08
950,28 Aug 20 20:30:16,28 Aug 20 20:45:14,
951,30 Aug 20 18:16:14,30 Aug 20 18:45:38,00:29:22.98
952,30 Aug 20 18:47:29,30 Aug 20 19:17:01,00:29:31.00
953,30 Aug 20 19:21:15,30 Aug 20 20:00:36,00:39:19.89
954,30 Aug 20 20:02:54,30 Aug 20 20:33:11,00:30:15.80
955,30 Aug 20 20:35:02,30 Aug 20 21:03:52,00:28:47.84
956,08 Sep 20 04:49:56,08 Sep 20 05:25:35,00:35:37.08
957,08 Sep 20 05:30:25,08 Sep 20 06:00:13,00:29:45.95
958,08 Sep 20 06:16:03,08 Sep 20 06:41:55,
959,08 Sep 20 18:16:48,08 Sep 20 18:47:16,00:30:25.73
960,08 Sep 20 18:58:58,08 Sep 20 19:00:07,
961,08 Sep 20 19:01:19,08 Sep 20 19:07:23,
962,08 Sep 20 19:08:44,08 Sep 20 19:09:43,
963,08 Sep 20 19:10:55,08 Sep 20 19:13:17,
964,08 Sep 20 19:14:55,08 Sep 20 19:26:23,
965,08 Sep 20 19:28:29,08 Sep 20 19:32:03,
966,08 Sep 20 19:33:19,08 Sep 20 20:32:47,
967,10 Oct 20 17:15:24,10 Oct 20 17:18:46,
968,10 Oct 20 17:20:01,10 Oct 20 17:28:59,
969,10 Oct 20 17:33:40,10 Oct 20 17:35:58,
970,10 Oct 20 17:37:19,10 Oct 20 17:43:55,
971,10 Oct 20 17:46:00,10 Oct 20 17:47:23,
972,10 Oct 20 17:48:39,10 Oct 20 17:51:03,
973,10 Oct 20 17:52:18,10 Oct 20 17:54:40,
974,10 Oct 20 17:56:06,10 Oct 20 17:58:40,
975,10 Oct 20 18:00:39,10 Oct 20 18:25:29,
976,10 Oct 20 18:26:55,10 Oct 20 18:34:45,
977,10 Oct 20 18:36:02,10 Oct 20 18:37:01,
978,10 Oct 20 18:38:13,10 Oct 20 18:38:15,
979,10 Oct 20 18:38:20,10 Oct 20 18:46:13,
980,10 Oct 20 18:49:22,10 Oct 20 18:51:56,
981,10 Oct 20 18:53:18,10 Oct 20 19:01:58,
982,11 Oct 20 16:57:15,11 Oct 20 16:58:57,
983,16 Oct 20 17:55:24,16 Oct 20 18:32:48,00:37:22.82
984,16 Oct 20 18:34:26,16 Oct 20 19:07:28,00:33:00.57
985,16 Oct 20 19:09:25,16 Oct 20 19:37:48,00:28:21.70
986,16 Oct 20 19:42:16,16 Oct 20 20:11:12,00:28:54.42
987,16 Oct 20 20:13:16,16 Oct 20 20:41:33,00:28:15.41
988,19 Oct 20 14:56:32,19 Oct 20 15:24:46,00:28:07.23
989,19 Oct 20 15:38:26,19 Oct 20 16:08:50,00:30:23.19
990,19 Oct 20 16:49:28,19 Oct 20 17:19:55,00:30:25.58
991,19 Oct 20 17:52:06,19 Oct 20 18:21:31,00:29:23.02
992,19 Oct 20 18:34:10,19 Oct 20 19:03:39,00:29:27.85
993,20 Oct 20 17:53:45,20 Oct 20 18:23:35,00:29:48.02
994,20 Oct 20 18:25:31,20 Oct 20 18:55:28,00:29:55.51
995,20 Oct 20 18:57:10,20 Oct 20 19:25:23,00:28:11.60
996,20 Oct 20 19:27:51,20 Oct 20 19:56:10,00:28:17.59
997,21 Oct 20 18:47:32,21 Oct 20 19:05:24,
998,22 Oct 20 09:46:54,22 Oct 20 10:02:10,
999,22 Oct 20 10:15:49,22 Oct 20 10:24:34,
1000,22 Oct 20 10:25:58,22 Oct 20 10:26:58,
1001,22 Oct 20 10:28:12,22 Oct 20 10:43:36,
1002,22 Oct 20 10:53:44,22 Oct 20 10:56:05,
1003,22 Oct 20 10:57:28,22 Oct 20 11:12:21,
1004,22 Oct 20 11:13:36,22 Oct 20 11:14:48,
1005,22 Oct 20 11:16:01,22 Oct 20 11:34:09,
1006,22 Oct 20 11:35:28,22 Oct 20 11:47:37,
1007,22 Oct 20 17:05:32,22 Oct 20 17:36:12,00:30:37.66
1008,22 Oct 20 18:03:51,22 Oct 20 19:32:51,
1009,22 Oct 20 19:34:00,22 Oct 20 20:03:04,00:29:02.73
1010,26 Oct 20 23:22:42,26 Oct 20 23:31:32,
1011,26 Oct 20 23:33:04,26 Oct 20 23:44:23,
1012,26 Oct 20 23:50:12,27 Oct 20 00:06:08,
1013,27 Oct 20 00:07:25,27 Oct 20 00:08:26,
1014,27 Oct 20 00:09:43,27 Oct 20 00:18:59,
1015,27 Oct 20 00:20:10,27 Oct 20 00:36:18,
1016,27 Oct 20 00:50:13,27 Oct 20 00:52:47,
1017,27 Oct 20 00:54:02,27 Oct 20 01:00:10,
1018,27 Oct 20 01:01:26,27 Oct 20 01:02:26,
1019,27 Oct 20 01:04:06,27 Oct 20 01:05:11,
1020,27 Oct 20 01:06:50,27 Oct 20 01:10:10,
1021,27 Oct 20 01:11:26,27 Oct 20 01:13:57,
1022,27 Oct 20 01:15:11,27 Oct 20 01:33:05,
1023,27 Oct 20 01:34:23,27 Oct 20 01:37:47,
1024,27 Oct 20 01:39:02,27 Oct 20 01:54:53,
1025,27 Oct 20 01:56:07,27 Oct 20 01:58:35,
1026,27 Oct 20 01:59:57,27 Oct 20 02:11:25,
1027,27 Oct 20 02:12:42,27 Oct 20 02:21:51,
1028,27 Oct 20 02:23:06,27 Oct 20 02:41:24,
1029,29 Oct 20 12:52:27,29 Oct 20 12:52:37,
1030,29 Oct 20 18:01:58,29 Oct 20 18:31:52,00:29:52.04
1031,30 Oct 20 00:18:32,30 Oct 20 00:19:39,
1032,30 Oct 20 00:20:52,30 Oct 20 00:29:39,
1033,31 Oct 20 13:39:43,31 Oct 20 13:49:37,
1034,31 Oct 20 13:50:53,31 Oct 20 14:02:19,
1035,31 Oct 20 14:03:35,31 Oct 20 14:28:15,
1036,31 Oct 20 14:29:27,31 Oct 20 14:32:02,
1037,31 Oct 20 14:33:20,31 Oct 20 14:36:16,
1038,31 Oct 20 14:37:32,31 Oct 20 14:41:03,
1039,31 Oct 20 14:42:19,31 Oct 20 14:43:22,
1040,31 Oct 20 14:44:35,31 Oct 20 14:46:05,
1041,31 Oct 20 14:47:19,31 Oct 20 14:49:58,
1042,31 Oct 20 14:51:47,31 Oct 20 15:01:09,
1043,31 Oct 20 15:03:05,31 Oct 20 15:12:28,
1044,31 Oct 20 15:16:37,31 Oct 20 15:35:35,
1045,31 Oct 20 15:41:23,31 Oct 20 16:01:20,
1046,31 Oct 20 16:02:40,31 Oct 20 16:14:20,
1047,31 Oct 20 16:15:37,31 Oct 20 16:42:25,
1048,31 Oct 20 16:43:29,31 Oct 20 16:52:08,
1049,31 Oct 20 16:53:57,31 Oct 20 16:57:01,
1050,31 Oct 20 16:58:09,31 Oct 20 17:01:31,
1051,31 Oct 20 17:02:47,31 Oct 20 17:09:27,
1052,31 Oct 20 17:10:43,31 Oct 20 17:26:13,
1053,02 Nov 20 00:29:49,02 Nov 20 00:34:17,
1054,02 Nov 20 00:36:12,02 Nov 20 00:54:27,
1055,02 Nov 20 01:02:02,02 Nov 20 01:11:30,
1056,02 Nov 20 19:02:28,02 Nov 20 19:12:01,
1057,02 Nov 20 19:13:15,02 Nov 20 19:18:07,
1058,02 Nov 20 19:19:22,02 Nov 20 19:22:08,
1059,02 Nov 20 19:23:32,02 Nov 20 19:40:55,
1060,02 Nov 20 19:42:18,02 Nov 20 19:43:26,
1061,02 Nov 20 19:44:41,02 Nov 20 20:11:51,00:27:08.49
1062,02 Nov 20 20:22:55,02 Nov 20 20:30:17,
1063,02 Nov 20 20:31:27,02 Nov 20 20:32:32,
1064,02 Nov 20 20:33:45,02 Nov 20 20:36:02,
1065,02 Nov 20 20:37:17,02 Nov 20 20:43:54,
1066,02 Nov 20 20:45:09,02 Nov 20 20:46:09,
1067,02 Nov 20 20:47:24,02 Nov 20 21:01:14,
1068,02 Nov 20 22:02:28,02 Nov 20 22:30:35,00:28:05.73
1069,04 Nov 20 15:48:57,04 Nov 20 16:18:56,00:29:58.04
1070,04 Nov 20 16:32:56,04 Nov 20 17:01:16,00:28:18.61
1071,05 Nov 20 17:19:47,05 Nov 20 17:20:51,
1072,05 Nov 20 17:22:11,05 Nov 20 17:22:13,
1073,05 Nov 20 17:23:10,05 Nov 20 17:38:35,
1074,05 Nov 20 17:40:29,05 Nov 20 17:41:32,
1075,05 Nov 20 17:43:11,05 Nov 20 18:00:08,
1076,05 Nov 20 18:11:25,05 Nov 20 18:13:58,
1077,05 Nov 20 18:15:21,05 Nov 20 18:21:29,
1078,05 Nov 20 18:22:52,05 Nov 20 18:31:35,
1079,05 Nov 20 18:36:15,05 Nov 20 18:46:55,
1080,05 Nov 20 18:48:09,05 Nov 20 18:50:45,
1081,05 Nov 20 18:52:21,05 Nov 20 18:58:32,
1082,06 Nov 20 21:29:02,06 Nov 20 21:58:25,00:29:21.47
1083,06 Nov 20 22:01:54,06 Nov 20 22:26:22,
1084,06 Nov 20 22:48:57,06 Nov 20 23:21:27,00:32:29.17
1085,06 Nov 20 23:41:33,06 Nov 20 23:44:12,
1086,06 Nov 20 23:45:36,06 Nov 20 23:54:51,
1087,06 Nov 20 23:56:45,07 Nov 20 00:06:07,
1088,07 Nov 20 00:06:43,07 Nov 20 00:06:48,
1089,07 Nov 20 00:07:22,07 Nov 20 00:11:38,
1090,07 Nov 20 00:13:01,07 Nov 20 00:15:46,
1091,07 Nov 20 00:17:02,07 Nov 20 00:28:37,
1092,07 Nov 20 00:29:53,07 Nov 20 00:30:52,
1093,07 Nov 20 00:32:12,07 Nov 20 00:52:25,
1094,08 Nov 20 21:02:32,08 Nov 20 21:05:34,
1095,08 Nov 20 21:06:51,08 Nov 20 21:18:29,
1096,08 Nov 20 21:21:34,08 Nov 20 21:24:04,
1097,08 Nov 20 21:25:26,08 Nov 20 21:34:07,
1098,08 Nov 20 21:36:15,08 Nov 20 21:43:02,
1099,08 Nov 20 21:44:18,08 Nov 20 21:50:38,
1100,08 Nov 20 21:51:52,08 Nov 20 22:07:08,
1101,08 Nov 20 22:12:57,08 Nov 20 22:15:46,
1102,08 Nov 20 22:17:02,08 Nov 20 22:38:16,
1103,08 Nov 20 22:39:39,08 Nov 20 22:42:12,
1104,08 Nov 20 22:43:35,08 Nov 20 23:00:11,
1105,08 Nov 20 23:02:27,08 Nov 20 23:05:04,
1106,08 Nov 20 23:06:20,08 Nov 20 23:08:52,
1107,08 Nov 20 23:12:38,08 Nov 20 23:33:02,
1108,08 Nov 20 23:34:19,09 Nov 20 00:01:36,00:27:15.38
1109,09 Nov 20 00:05:05,09 Nov 20 00:06:04,
1110,09 Nov 20 00:07:52,09 Nov 20 00:08:52,
1111,09 Nov 20 00:10:05,09 Nov 20 00:25:57,
1112,10 Nov 20 14:35:41,10 Nov 20 14:36:55,
1113,10 Nov 20 14:38:09,10 Nov 20 14:40:43,
1114,10 Nov 20 14:42:05,10 Nov 20 14:50:49,
1115,10 Nov 20 14:52:07,10 Nov 20 15:01:11,
1116,10 Nov 20 15:02:27,10 Nov 20 15:05:06,
1117,10 Nov 20 15:06:28,10 Nov 20 15:12:51,
1118,10 Nov 20 15:14:19,10 Nov 20 15:32:16,
1119,10 Nov 20 15:37:02,10 Nov 20 15:52:15,
1120,10 Nov 20 15:54:12,10 Nov 20 16:03:30,
1121,10 Nov 20 16:04:49,10 Nov 20 16:20:27,
1122,10 Nov 20 16:23:04,10 Nov 20 16:48:30,
1123,10 Nov 20 16:49:55,10 Nov 20 17:04:33,
1124,10 Nov 20 17:05:48,10 Nov 20 17:12:07,
1125,10 Nov 20 17:13:29,10 Nov 20 17:14:31,
1126,10 Nov 20 17:15:49,10 Nov 20 17:18:24,
1127,10 Nov 20 17:19:44,10 Nov 20 17:29:48,
1128,11 Nov 20 23:10:53,11 Nov 20 23:20:04,
1129,11 Nov 20 23:21:16,11 Nov 20 23:22:35,
1130,11 Nov 20 23:37:38,11 Nov 20 23:49:43,
1131,12 Nov 20 01:03:10,12 Nov 20 01:05:41,
1132,12 Nov 20 01:07:23,12 Nov 20 01:17:38,
1133,12 Nov 20 01:25:02,12 Nov 20 01:35:05,
1134,12 Nov 20 17:17:03,12 Nov 20 17:33:40,
1135,12 Nov 20 17:34:57,12 Nov 20 17:43:24,
1136,12 Nov 20 17:46:02,12 Nov 20 17:48:27,
1137,12 Nov 20 17:49:48,12 Nov 20 17:50:50,
1138,12 Nov 20 17:52:06,12 Nov 20 17:54:36,
1139,12 Nov 20 17:56:01,12 Nov 20 18:09:54,
1140,12 Nov 20 18:13:28,12 Nov 20 18:22:15,
1141,12 Nov 20 18:23:32,12 Nov 20 18:43:12,
1142,12 Nov 20 18:54:42,12 Nov 20 18:55:41,
1143,12 Nov 20 18:56:55,12 Nov 20 19:16:11,
1144,12 Nov 20 19:17:29,12 Nov 20 19:26:27,
1145,12 Nov 20 19:27:49,12 Nov 20 19:36:38,
1146,12 Nov 20 19:37:56,12 Nov 20 19:54:54,
1147,12 Nov 20 19:56:13,12 Nov 20 19:57:10,
1148,12 Nov 20 19:58:24,12 Nov 20 20:05:14,
1149,12 Nov 20 20:06:31,12 Nov 20 20:29:55,
1150,12 Nov 20 20:31:30,12 Nov 20 20:32:28,
1151,12 Nov 20 20:33:41,12 Nov 20 20:42:43,
1152,12 Nov 20 20:44:03,12 Nov 20 20:45:00,
1153,12 Nov 20 20:46:12,12 Nov 20 20:47:08,
1154,12 Nov 20 20:48:23,12 Nov 20 20:54:34,
1155,12 Nov 20 20:55:49,12 Nov 20 21:02:43,
1156,12 Nov 20 21:27:46,12 Nov 20 21:28:05,
1157,13 Nov 20 00:39:59,13 Nov 20 00:59:49,
1158,13 Nov 20 01:01:09,13 Nov 20 01:03:23,
1159,13 Nov 20 01:05:48,13 Nov 20 01:06:49,
1160,13 Nov 20 01:08:02,13 Nov 20 01:17:00,
1161,13 Nov 20 13:40:08,13 Nov 20 13:56:41,
1162,13 Nov 20 13:57:58,13 Nov 20 14:00:38,
1163,13 Nov 20 14:01:58,13 Nov 20 14:04:31,
1164,13 Nov 20 14:05:50,13 Nov 20 14:17:01,
1165,13 Nov 20 14:18:16,13 Nov 20 14:34:34,
1166,13 Nov 20 14:34:43,13 Nov 20 14:34:44,
1167,13 Nov 20 14:35:19,13 Nov 20 14:35:23,
1168,13 Nov 20 14:40:34,13 Nov 20 14:42:55,
1169,13 Nov 20 14:44:19,13 Nov 20 15:01:02,
1170,13 Nov 20 15:02:31,13 Nov 20 15:03:31,
1171,13 Nov 20 15:04:46,13 Nov 20 15:11:29,
1172,13 Nov 20 15:12:44,13 Nov 20 15:15:18,
1173,13 Nov 20 15:16:43,13 Nov 20 15:25:43,
1174,13 Nov 20 15:27:01,13 Nov 20 15:35:28,
1175,13 Nov 20 15:38:28,13 Nov 20 15:47:26,
1176,13 Nov 20 15:48:44,13 Nov 20 16:12:02,
1177,12 Apr 21 15:17:31,12 Apr 21 15:19:52,
1178,12 Apr 21 15:21:31,12 Apr 21 15:44:03,
1179,12 Apr 21 15:45:28,12 Apr 21 15:45:57,
1180,12 Apr 21 15:48:14,12 Apr 21 15:50:31,
1181,12 Apr 21 15:52:00,12 Apr 21 15:58:26,
1182,12 Apr 21 15:59:34,12 Apr 21 16:01:50,
1183,12 Apr 21 16:03:23,12 Apr 21 16:04:28,
1184,12 Apr 21 16:05:46,12 Apr 21 16:14:33,
1185,12 Apr 21 16:15:51,12 Apr 21 16:17:42,
1186,12 Apr 21 16:18:58,12 Apr 21 16:19:01,
1187,12 Apr 21 16:19:57,12 Apr 21 16:50:47,
1188,12 Apr 21 16:53:13,12 Apr 21 17:03:20,
1189,12 Apr 21 17:04:29,12 Apr 21 17:05:28,
1190,12 Apr 21 17:06:45,12 Apr 21 17:09:12,
1191,12 Apr 21 17:10:36,12 Apr 21 17:19:03,
1192,12 Apr 21 17:20:28,12 Apr 21 17:30:05,
1193,12 Apr 21 17:31:20,12 Apr 21 17:38:28,
1194,12 Apr 21 17:40:03,12 Apr 21 17:48:49,
1195,12 Apr 21 17:50:05,12 Apr 21 18:02:25,
1196,12 Apr 21 18:03:44,12 Apr 21 18:04:41,
1197,12 Apr 21 18:05:53,12 Apr 21 18:45:17,
1198,13 Apr 21 20:21:41,13 Apr 21 20:24:01,
1199,13 Apr 21 20:25:21,13 Apr 21 20:27:42,
1200,14 Apr 21 15:31:14,14 Apr 21 15:37:24,
1201,14 Apr 21 15:38:45,14 Apr 21 16:16:56,
1202,14 Apr 21 16:16:58,14 Apr 21 16:17:01,
1203,14 Apr 21 18:09:28,14 Apr 21 18:17:04,
1204,16 Apr 21 15:06:00,16 Apr 21 15:06:57,
1205,16 Apr 21 15:08:14,16 Apr 21 15:09:21,
1206,16 Apr 21 15:10:32,16 Apr 21 15:12:53,
1207,16 Apr 21 15:14:14,16 Apr 21 15:24:33,
1208,16 Apr 21 15:25:48,16 Apr 21 15:28:08,
1209,16 Apr 21 15:29:33,16 Apr 21 15:35:53,
1210,16 Apr 21 15:37:09,16 Apr 21 15:46:21,
1211,16 Apr 21 15:48:32,16 Apr 21 16:05:32,
1212,16 Apr 21 16:07:27,16 Apr 21 16:08:26,
1213,16 Apr 21 16:09:42,16 Apr 21 16:12:00,
1214,16 Apr 21 16:13:26,16 Apr 21 16:23:18,
1215,16 Apr 21 16:24:34,16 Apr 21 16:27:00,
1216,16 Apr 21 16:28:25,16 Apr 21 16:28:28,
1217,16 Apr 21 16:29:24,16 Apr 21 16:30:19,
1218,16 Apr 21 16:31:33,16 Apr 21 16:33:50,
1219,16 Apr 21 16:35:11,16 Apr 21 16:37:41,
1220,16 Apr 21 16:39:03,16 Apr 21 16:55:21,
1221,16 Apr 21 16:56:19,16 Apr 21 17:14:57,
1222,16 Apr 21 17:16:23,16 Apr 21 17:18:42,
1223,16 Apr 21 17:20:05,16 Apr 21 17:26:08,
1224,16 Apr 21 17:27:26,16 Apr 21 17:36:08,
1225,16 Apr 21 17:37:25,16 Apr 21 17:45:39,
1226,17 Apr 21 15:36:58,17 Apr 21 16:05:51,
1227,17 Apr 21 16:05:53,17 Apr 21 16:05:56,
1228,17 Apr 21 19:37:01,17 Apr 21 19:37:55,
1229,17 Apr 21 19:39:09,17 Apr 21 19:59:25,
1230,17 Apr 21 20:00:36,17 Apr 21 20:06:59,
1231,17 Apr 21 20:08:15,17 Apr 21 20:10:39,
1232,17 Apr 21 20:12:02,17 Apr 21 20:13:07,
1233,17 Apr 21 20:14:33,17 Apr 21 20:16:49,
1234,17 Apr 21 20:18:16,17 Apr 21 20:36:16,
1235,17 Apr 21 20:37:36,17 Apr 21 20:54:15,
1236,17 Apr 21 20:55:42,17 Apr 21 20:56:37,
1237,17 Apr 21 20:58:19,17 Apr 21 20:59:19,
1238,17 Apr 21 21:00:38,17 Apr 21 21:07:07,
1239,17 Apr 21 21:08:29,17 Apr 21 21:10:46,
1240,17 Apr 21 21:12:09,17 Apr 21 21:13:04,
1241,17 Apr 21 21:14:18,17 Apr 21 21:22:18,
1242,18 Apr 21 14:23:23,18 Apr 21 14:25:59,
1243,18 Apr 21 14:27:20,18 Apr 21 14:47:47,
